-0.985694	-1.137075	-0.655723	-0.501592	-0.790787	0.332854	-0.452927	0.560148	-0.928706	0.302971	0.119858	0.656033	-0.763333	-0.058810	0.670992	0.422109	0.785800	-0.757599	0.642223	0.424826	0.727258	0.508331	0.581556	
-0.234307	-0.784555	0.093614	-0.558301	-0.507468	0.395031	0.488924	-0.766782	0.298244	-0.184413	-0.994798	0.449078	0.545092	-0.913982	-0.542799	-0.003100	-0.193878	0.395588	-0.732439	0.352373	0.900282	-1.045471	0.232703	
0.089150	-0.676532	-0.866922	-0.383060	0.527466	0.763535	0.172776	-0.226559	0.563482	-0.550717	0.248067	-0.570304	-0.623091	0.916687	-0.450526	-0.953387	0.556744	-0.658682	-0.847785	-0.901836	-0.201409	0.410981	-0.168716	
-0.620137	-0.313169	-0.949425	-0.028021	0.321239	-0.430671	0.201200	0.628722	-0.063062	-0.002385	-1.040322	-0.220025	-0.632547	-0.297899	0.577794	-0.171828	-0.965282	-0.002956	0.290313	0.434883	0.613060	0.592491	-0.515796	
0.042842	0.035862	0.286063	0.519569	0.552625	0.649730	0.689944	0.657232	-0.165156	-0.362441	-1.051173	-0.572090	0.361257	-0.426619	-0.933479	-1.257725	0.072899	0.325260	-1.072223	-0.996481	-0.380358	0.240993	0.513472	
-0.882295	-0.779327	-0.947150	-0.324872	-0.908250	0.957653	0.283205	-0.920980	0.784036	0.218206	-0.201184	-1.025788	-0.581884	-0.278841	0.252445	0.517565	-0.989506	0.629168	-0.733004	0.272211	0.118262	0.998247	-0.028215	
-0.986182	-0.516023	0.457383	-0.325226	0.055291	0.223005	-0.815948	0.917694	0.432459	-0.798836	-0.201311	0.303312	0.878546	0.438799	0.182468	0.156571	0.824100	0.327921	-0.447737	0.128866	-0.402352	0.135771	0.486278	
-0.642496	0.046960	-0.110398	0.981563	0.477578	0.598137	0.294475	-0.077274	0.616224	0.502393	0.986909	-0.579277	0.276833	0.847224	0.222458	0.890832	0.080605	0.064587	0.001870	0.897751	1.016244	-0.482796	-0.329475	
-0.696246	0.435884	0.925046	0.096276	-1.137103	0.132022	-1.061058	-0.000181	-0.010419	-0.198032	-0.964079	0.904767	-0.836000	0.103051	-1.007739	-0.774357	0.187742	-0.481474	-0.528507	0.132524	-0.367697	-0.347590	-0.772732	
-0.300233	-0.833494	-0.170906	-0.137218	0.462764	-0.282894	-1.147995	-0.482304	-0.413466	-0.911310	0.483911	0.294450	0.609494	0.113870	0.128907	-0.142404	0.297801	0.305671	0.747137	-0.233620	-0.436927	-0.937192	0.649664	
0.083147	-0.245180	-0.930974	0.614595	0.433639	-1.036724	-0.287065	0.743954	-1.000997	-0.813378	-0.724864	-0.915581	0.032940	-0.910653	0.092596	0.020796	0.246637	0.335237	0.709937	0.224910	-0.510580	0.517155	-0.337222	
0.584026	0.374358	-0.749784	-0.731776	-0.192902	-0.688977	0.087420	-0.710178	0.793179	-0.766289	-0.395474	-0.555584	-0.919877	-0.757498	-1.049047	0.416699	0.415006	0.675524	-1.061168	-0.144803	-0.166234	0.607230	-0.050209	
-0.566372	0.327280	-0.673133	0.002259	-0.866038	0.741725	0.668199	0.575051	-1.038565	-0.191291	0.080242	0.304188	0.319318	-0.680686	0.630865	0.400273	-0.777639	-0.063209	-1.057574	-0.106276	0.439939	0.277549	-1.072538	
-0.033824	-0.063228	0.697834	0.676771	0.646283	-0.432187	-0.281893	-0.142487	-1.034953	0.136459	-1.184742	0.340013	0.311923	-0.758079	-0.880078	-1.062623	0.178512	-1.080113	-0.434890	0.289082	0.510310	-0.192461	0.919532	
-0.156361	-0.531179	-0.164069	0.670684	-0.874177	-0.866199	-0.791494	-0.803698	0.734813	-0.492749	-0.368442	0.508816	-1.025581	0.511928	-0.632206	0.689345	-0.586499	-0.553063	-0.667434	-0.616031	0.626401	0.692708	0.727287	
-0.043583	0.098649	-1.063526	-0.800675	-0.838721	-0.460644	-0.267760	-0.785385	0.645342	0.112562	-0.033656	0.701149	-0.075642	0.339473	0.873960	0.809570	0.600213	0.539339	-0.854794	-0.406846	-0.594706	-0.829482	0.768075	
-0.132800	0.290818	-1.088751	0.139275	0.457402	0.315643	0.484990	-0.897041	0.296136	-0.387758	0.164451	0.697349	0.646658	-1.068256	0.413920	-0.236261	-1.120138	-0.679594	-0.301626	-0.827269	0.695641	-0.141077	-0.660796	
-0.062460	0.648530	-0.714569	-1.031468	0.528896	-0.621681	0.013012	0.487856	0.555389	-0.504528	-0.103336	0.794486	0.546572	0.102655	-0.731295	0.445764	-0.428843	-0.426756	-1.079129	-0.014272	-0.328434	-0.871650	-0.448316	
0.164437	-0.862829	0.692395	-0.865940	0.781714	0.728711	-0.207809	-0.705271	0.069194	-0.121680	-0.022793	-0.440149	-1.259956	0.439277	-0.998205	-0.725117	-0.653860	0.151078	-0.061311	0.763190	0.090795	0.484184	-0.215323	
0.027846	0.371204	-0.849121	-0.099593	-1.132044	-1.133435	0.354753	-0.466246	0.678437	-0.194665	0.421056	-1.011534	0.149584	-1.065524	0.248090	0.817432	-0.124659	0.281805	-0.604922	0.501783	0.144048	0.038881	-0.634650	
0.013322	-0.157283	0.374301	-0.457627	-1.257541	-0.246879	0.077805	-0.336283	-0.345699	-1.032333	-0.492192	0.133980	0.711383	-0.194374	0.797415	-0.310316	-0.023387	-1.084954	0.826433	0.590360	-0.283839	0.221600	-0.530849	
-0.313863	-0.135858	-0.010348	-1.033755	-0.334150	-0.641823	0.761507	0.599592	0.802621	0.087056	0.033903	-0.983129	-0.322645	-0.525645	-0.137766	-0.972792	0.619248	-0.518800	0.438966	0.745177	0.059846	-0.680902	-0.551061	
-0.213884	0.703585	-0.541813	-0.403501	0.482797	0.731122	-0.550171	-0.641489	-0.138967	0.740742	0.103894	-0.989528	0.943255	-0.927057	0.196015	-0.524182	-0.693205	-0.794827	-0.557874	-0.024560	0.911923	-0.902436	-0.835130	
