NETWORK DATA - Epoca 10000 - Neuronios 1000 - Iteracoes 1000000 - Erro 0.500126 - Tempo Execucao 3 [s].
NETWORK DATA - Epoca 20000 - Neuronios 1000 - Iteracoes 1000000 - Erro 0.500062 - Tempo Execucao 6 [s].
NETWORK DATA - Epoca 30000 - Neuronios 1000 - Iteracoes 1000000 - Erro 0.500041 - Tempo Execucao 9 [s].
NETWORK DATA - Epoca 40000 - Neuronios 1000 - Iteracoes 1000000 - Erro 0.500031 - Tempo Execucao 11 [s].
NETWORK DATA - Epoca 50000 - Neuronios 1000 - Iteracoes 1000000 - Erro 0.500025 - Tempo Execucao 14 [s].
NETWORK DATA - Epoca 60000 - Neuronios 1000 - Iteracoes 1000000 - Erro 0.500020 - Tempo Execucao 17 [s].
