NETWORK DATA - Epoca 440000 - Neuronios 250 - Iteracoes 1000000 - Erro 0.000037 - Tempo Execucao 29 [s].
NETWORK DATA - Epoca 450000 - Neuronios 250 - Iteracoes 1000000 - Erro 0.000036 - Tempo Execucao 30 [s].
NETWORK DATA - Epoca 460000 - Neuronios 250 - Iteracoes 1000000 - Erro 0.000035 - Tempo Execucao 31 [s].
NETWORK DATA - Epoca 470000 - Neuronios 250 - Iteracoes 1000000 - Erro 0.000035 - Tempo Execucao 31 [s].
NETWORK DATA - Epoca 480000 - Neuronios 250 - Iteracoes 1000000 - Erro 0.000034 - Tempo Execucao 32 [s].
NETWORK DATA - Epoca 490000 - Neuronios 250 - Iteracoes 1000000 - Erro 0.000033 - Tempo Execucao 33 [s].
NETWORK DATA - Epoca 500000 - Neuronios 250 - Iteracoes 1000000 - Erro 0.000032 - Tempo Execucao 33 [s].
NETWORK DATA - Epoca 510000 - Neuronios 250 - Iteracoes 1000000 - Erro 0.000032 - Tempo Execucao 34 [s].
NETWORK DATA - Epoca 520000 - Neuronios 250 - Iteracoes 1000000 - Erro 0.000031 - Tempo Execucao 35 [s].
NETWORK DATA - Epoca 530000 - Neuronios 250 - Iteracoes 1000000 - Erro 0.000030 - Tempo Execucao 35 [s].
NETWORK DATA - Epoca 540000 - Neuronios 250 - Iteracoes 1000000 - Erro 0.000030 - Tempo Execucao 36 [s].
NETWORK DATA - Epoca 550000 - Neuronios 250 - Iteracoes 1000000 - Erro 0.000029 - Tempo Execucao 37 [s].
NETWORK DATA - Epoca 560000 - Neuronios 250 - Iteracoes 1000000 - Erro 0.000028 - Tempo Execucao 37 [s].
NETWORK DATA - Epoca 570000 - Neuronios 250 - Iteracoes 1000000 - Erro 0.000028 - Tempo Execucao 38 [s].
NETWORK DATA - Epoca 580000 - Neuronios 250 - Iteracoes 1000000 - Erro 0.000027 - Tempo Execucao 39 [s].
NETWORK DATA - Epoca 590000 - Neuronios 250 - Iteracoes 1000000 - Erro 0.000027 - Tempo Execucao 39 [s].
NETWORK DATA - Epoca 600000 - Neuronios 250 - Iteracoes 1000000 - Erro 0.000026 - Tempo Execucao 40 [s].
NETWORK DATA - Epoca 610000 - Neuronios 250 - Iteracoes 1000000 - Erro 0.000026 - Tempo Execucao 41 [s].
NETWORK DATA - Epoca 620000 - Neuronios 250 - Iteracoes 1000000 - Erro 0.000025 - Tempo Execucao 41 [s].
NETWORK DATA - Epoca 630000 - Neuronios 250 - Iteracoes 1000000 - Erro 0.000025 - Tempo Execucao 42 [s].
NETWORK DATA - Epoca 640000 - Neuronios 250 - Iteracoes 1000000 - Erro 0.000024 - Tempo Execucao 43 [s].
NETWORK DATA - Epoca 650000 - Neuronios 250 - Iteracoes 1000000 - Erro 0.000024 - Tempo Execucao 43 [s].
NETWORK DATA - Epoca 660000 - Neuronios 250 - Iteracoes 1000000 - Erro 0.000024 - Tempo Execucao 44 [s].
NETWORK DATA - Epoca 670000 - Neuronios 250 - Iteracoes 1000000 - Erro 0.000023 - Tempo Execucao 45 [s].
NETWORK DATA - Epoca 680000 - Neuronios 250 - Iteracoes 1000000 - Erro 0.000023 - Tempo Execucao 45 [s].
NETWORK DATA - Epoca 690000 - Neuronios 250 - Iteracoes 1000000 - Erro 0.000022 - Tempo Execucao 46 [s].
NETWORK DATA - Epoca 700000 - Neuronios 250 - Iteracoes 1000000 - Erro 0.000022 - Tempo Execucao 47 [s].
NETWORK DATA - Epoca 710000 - Neuronios 250 - Iteracoes 1000000 - Erro 0.000022 - Tempo Execucao 47 [s].
NETWORK DATA - Epoca 720000 - Neuronios 250 - Iteracoes 1000000 - Erro 0.000021 - Tempo Execucao 48 [s].
NETWORK DATA - Epoca 730000 - Neuronios 250 - Iteracoes 1000000 - Erro 0.000021 - Tempo Execucao 49 [s].
NETWORK DATA - Epoca 740000 - Neuronios 250 - Iteracoes 1000000 - Erro 0.000021 - Tempo Execucao 49 [s].
NETWORK DATA - Epoca 750000 - Neuronios 250 - Iteracoes 1000000 - Erro 0.000020 - Tempo Execucao 50 [s].
NETWORK DATA - Epoca 760000 - Neuronios 250 - Iteracoes 1000000 - Erro 0.000020 - Tempo Execucao 51 [s].
NETWORK DATA - Epoca 770000 - Neuronios 250 - Iteracoes 1000000 - Erro 0.000020 - Tempo Execucao 51 [s].
NETWORK DATA - Epoca 780000 - Neuronios 250 - Iteracoes 1000000 - Erro 0.000020 - Tempo Execucao 52 [s].
NETWORK DATA - Epoca 790000 - Neuronios 250 - Iteracoes 1000000 - Erro 0.000019 - Tempo Execucao 53 [s].
NETWORK DATA - Epoca 800000 - Neuronios 250 - Iteracoes 1000000 - Erro 0.000019 - Tempo Execucao 53 [s].
NETWORK DATA - Epoca 810000 - Neuronios 250 - Iteracoes 1000000 - Erro 0.000019 - Tempo Execucao 54 [s].
NETWORK DATA - Epoca 820000 - Neuronios 250 - Iteracoes 1000000 - Erro 0.000019 - Tempo Execucao 55 [s].
NETWORK DATA - Epoca 830000 - Neuronios 250 - Iteracoes 1000000 - Erro 0.000018 - Tempo Execucao 55 [s].
NETWORK DATA - Epoca 840000 - Neuronios 250 - Iteracoes 1000000 - Erro 0.000018 - Tempo Execucao 56 [s].
NETWORK DATA - Epoca 850000 - Neuronios 250 - Iteracoes 1000000 - Erro 0.000018 - Tempo Execucao 57 [s].
NETWORK DATA - Epoca 860000 - Neuronios 250 - Iteracoes 1000000 - Erro 0.000018 - Tempo Execucao 57 [s].
NETWORK DATA - Epoca 870000 - Neuronios 250 - Iteracoes 1000000 - Erro 0.000017 - Tempo Execucao 58 [s].
NETWORK DATA - Epoca 880000 - Neuronios 250 - Iteracoes 1000000 - Erro 0.000017 - Tempo Execucao 59 [s].
NETWORK DATA - Epoca 890000 - Neuronios 250 - Iteracoes 1000000 - Erro 0.000017 - Tempo Execucao 59 [s].
NETWORK DATA - Epoca 900000 - Neuronios 250 - Iteracoes 1000000 - Erro 0.000017 - Tempo Execucao 60 [s].
NETWORK DATA - Epoca 910000 - Neuronios 250 - Iteracoes 1000000 - Erro 0.000016 - Tempo Execucao 61 [s].
NETWORK DATA - Epoca 920000 - Neuronios 250 - Iteracoes 1000000 - Erro 0.000016 - Tempo Execucao 61 [s].
NETWORK DATA - Epoca 930000 - Neuronios 250 - Iteracoes 1000000 - Erro 0.000016 - Tempo Execucao 62 [s].
NETWORK DATA - Epoca 940000 - Neuronios 250 - Iteracoes 1000000 - Erro 0.000016 - Tempo Execucao 63 [s].
NETWORK DATA - Epoca 950000 - Neuronios 250 - Iteracoes 1000000 - Erro 0.000016 - Tempo Execucao 63 [s].
NETWORK DATA - Epoca 960000 - Neuronios 250 - Iteracoes 1000000 - Erro 0.000016 - Tempo Execucao 64 [s].
NETWORK DATA - Epoca 970000 - Neuronios 250 - Iteracoes 1000000 - Erro 0.000015 - Tempo Execucao 65 [s].
NETWORK DATA - Epoca 980000 - Neuronios 250 - Iteracoes 1000000 - Erro 0.000015 - Tempo Execucao 65 [s].
NETWORK DATA - Epoca 990000 - Neuronios 250 - Iteracoes 1000000 - Erro 0.000015 - Tempo Execucao 66 [s].
NETWORK DATA - Epoca 1000000 - Neuronios 250 - Iteracoes 1000000 - Erro 0.000015 - Tempo Execucao 67 [s].
